Regions_ID;Regionsname;y_1850;y_1860;y_1870;y_1880;y_1890;y_1900;y_1910;y_1920;y_1930;y_1940;y_1950;y_1960;y_1970;y_1980;y_1990;y_2000;y_2014;Kanton;;;;;;
1195;Ermatingen;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit Reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit reformiert: 40,0 - 59,9 %;Mehrheit reformiert: 40,0 - 59,9 %;Mehrheit reformiert: 40,0 - 59,9 %;TG;;;;;;
1196;Gottlieben;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit Reformiert: ≥ 80,0 %;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit reformiert: 40,0 - 59,9 %;Mehrheit reformiert: 40,0 - 59,9 %;TG;;;;;;
1197;Güttingen;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit Reformiert: 60,0 - 79,9 %;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit reformiert: 40,0 - 59,9 %;Mehrheit reformiert: 40,0 - 59,9 %;Mehrheit reformiert: 40,0 - 59,9 %;Mehrheit reformiert: 40,0 - 59,9 %;Mehrheit reformiert: 40,0 - 59,9 %;TG;;;;;;
1198;Tägerwilen;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit Reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit reformiert: 40,0 - 59,9 %;Mehrheit reformiert: 40,0 - 59,9 %;Mehrheit reformiert: 40,0 - 59,9 %;TG;;;;;;
1199;Affeltrangen;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit Reformiert: 60,0 - 79,9 %;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit reformiert: 40,0 - 59,9 %;Mehrheit reformiert: 40,0 - 59,9 %;Mehrheit katholisch: 40,0 - 59,9 %;Mehrheit katholisch: 40,0 - 59,9 %;Mehrheit katholisch: 40,0 - 59,9 %;Mehrheit reformiert: 40,0 - 59,9 %;Mehrheit reformiert: 40,0 - 59,9 %;TG;;;;;;
1200;Münchwilen (TG);Mehrheit reformiert: 40,0 - 59,9 %;Mehrheit reformiert: 40,0 - 59,9 %;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit Reformiert: 60,0 - 79,9 %;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit reformiert: 40,0 - 59,9 %;Mehrheit reformiert: 40,0 - 59,9 %;Mehrheit reformiert: 40,0 - 59,9 %;Mehrheit reformiert: 40,0 - 59,9 %;Mehrheit reformiert: 40,0 - 59,9 %;Mehrheit reformiert: 40,0 - 59,9 %;Mehrheit katholisch: 40,0 - 59,9 %;Mehrheit katholisch: 40,0 - 59,9 %;Mehrheit katholisch: 40,0 - 59,9 %;Mehrheit katholisch: 40,0 - 59,9 %;Mehrheit katholisch: 40,0 - 59,9 %;TG;;;;;;
1201;Schönholzerswilen;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit Reformiert: 60,0 - 79,9 %;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit reformiert: 40,0 - 59,9 %;Mehrheit reformiert: 40,0 - 59,9 %;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit reformiert: 40,0 - 59,9 %;Mehrheit reformiert: 40,0 - 59,9 %;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit reformiert: 40,0 - 59,9 %;Mehrheit reformiert: 40,0 - 59,9 %;Mehrheit reformiert: 40,0 - 59,9 %;TG;;;;;;
1202;Berlingen;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit Reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit reformiert: 40,0 - 59,9 %;Mehrheit reformiert: 40,0 - 59,9 %;Mehrheit reformiert: 40,0 - 59,9 %;TG;;;;;;
1203;Eschenz;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit katholisch: 60,0 - 79,9 %;Mehrheit katholisch: 60,0 - 79,9 %;Mehrheit katholisch: 60,0 - 79,9 %;Mehrheit Katholisch: 60,0 - 79,9 %;Mehrheit katholisch: 60,0 - 79,9 %;Mehrheit katholisch: 60,0 - 79,9 %;Mehrheit katholisch: 60,0 - 79,9 %;Mehrheit katholisch: 60,0 - 79,9 %;Mehrheit katholisch: 60,0 - 79,9 %;Mehrheit katholisch: 60,0 - 79,9 %;Mehrheit katholisch: 60,0 - 79,9 %;Mehrheit katholisch: 40,0 - 59,9 %;Mehrheit katholisch: 40,0 - 59,9 %;Mehrheit katholisch: 40,0 - 59,9 %;Mehrheit reformiert: 40,0 - 59,9 %;Mehrheit reformiert: 40,0 - 59,9 %;TG;;;;;;
1204;Herdern;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit Katholisch: ≥ 80,0 %;Mehrheit katholisch: 60,0 - 79,9 %;Mehrheit katholisch: 60,0 - 79,9 %;Mehrheit katholisch: 40,0 - 59,9 %;Mehrheit katholisch: 60,0 - 79,9 %;Mehrheit katholisch: 60,0 - 79,9 %;Mehrheit katholisch: 60,0 - 79,9 %;Mehrheit katholisch: 60,0 - 79,9 %;Mehrheit katholisch: 60,0 - 79,9 %;Mehrheit katholisch: 40,0 - 59,9 %;Mehrheit katholisch: 40,0 - 59,9 %;Mehrheit katholisch: 40,0 - 59,9 %;Mehrheit katholisch: 40,0 - 59,9 %;TG;;;;;;
1205;Homburg;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit Katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: 60,0 - 79,9 %;Mehrheit katholisch: 60,0 - 79,9 %;Mehrheit katholisch: 60,0 - 79,9 %;Mehrheit katholisch: 60,0 - 79,9 %;Mehrheit katholisch: 60,0 - 79,9 %;Mehrheit katholisch: 60,0 - 79,9 %;Mehrheit katholisch: 40,0 - 59,9 %;Mehrheit katholisch: 40,0 - 59,9 %;Mehrheit katholisch: 40,0 - 59,9 %;Mehrheit reformiert: 40,0 - 59,9 %;Mehrheit reformiert: 40,0 - 59,9 %;TG;;;;;;
1206;Hüttwilen;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit Reformiert: 60,0 - 79,9 %;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit reformiert: 40,0 - 59,9 %;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit reformiert: 40,0 - 59,9 %;Mehrheit reformiert: 40,0 - 59,9 %;Mehrheit reformiert: 40,0 - 59,9 %;Mehrheit reformiert: 40,0 - 59,9 %;TG;;;;;;
1207;Raperswilen;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit Reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit reformiert: 60,0 - 79,9 %;TG;;;;;;
1208;Steckborn;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit Reformiert: 60,0 - 79,9 %;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit reformiert: 40,0 - 59,9 %;Mehrheit katholisch: 40,0 - 59,9 %;Mehrheit reformiert: 40,0 - 59,9 %;Mehrheit reformiert: 40,0 - 59,9 %;Mehrheit reformiert: 20,0 - 39,9 %;Mehrheit reformiert: 20,0 - 39,9 %;TG;;;;;;
1209;Bürglen (TG);Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit Reformiert: 60,0 - 79,9 %;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit reformiert: 40,0 - 59,9 %;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit reformiert: 40,0 - 59,9 %;Mehrheit reformiert: 40,0 - 59,9 %;Mehrheit reformiert: 40,0 - 59,9 %;Mehrheit reformiert: 40,0 - 59,9 %;Mehrheit reformiert: 40,0 - 59,9 %;TG;;;;;;
1210;Bussnang;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit Reformiert: 60,0 - 79,9 %;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit reformiert: 40,0 - 59,9 %;Mehrheit reformiert: 40,0 - 59,9 %;TG;;;;;;
1211;Märstetten;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit Reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit reformiert: 40,0 - 59,9 %;Mehrheit reformiert: 40,0 - 59,9 %;TG;;;;;;
1212;Weinfelden;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit Reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit reformiert: 40,0 - 59,9 %;Mehrheit reformiert: 40,0 - 59,9 %;Mehrheit reformiert: 40,0 - 59,9 %;Mehrheit reformiert: 40,0 - 59,9 %;TG;;;;;;
1213;Arbedo-Castione;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit Katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;TI;;;;;;
1214;Bellinzona;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit Katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: 60,0 - 79,9 %;Mehrheit katholisch: 60,0 - 79,9 %;TI;;;;;;
1215;Cadenazzo;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit Katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: 60,0 - 79,9 %;Mehrheit katholisch: 60,0 - 79,9 %;TI;;;;;;
1216;Isone;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit Katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;TI;;;;;;
1217;Lumino;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit Katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;TI;;;;;;
1218;Sant'Antonino;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit Katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;TI;;;;;;
1219;Airolo;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit Katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;TI;;;;;;
1220;Bedretto;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit Katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;TI;;;;;;
1221;Bodio;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit Katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;TI;;;;;;
1222;Dalpe;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit Katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;TI;;;;;;
1223;Faido;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit Katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: 60,0 - 79,9 %;Mehrheit katholisch: 60,0 - 79,9 %;TI;;;;;;
1224;Giornico;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit Katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;TI;;;;;;
1225;Personico;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit Katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;TI;;;;;;
1226;Pollegio;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit Katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;TI;;;;;;
1227;Quinto;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit Katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;TI;;;;;;
